AAPL_SI,AEP_SI,AMGN_SI,AMZN_SI,BA_SI,BAC_SI,BCH_SI,BHP_SI,BP_SI,BSAC_SI,C_SI,CAT_SI,CHTR_SI,CMCSA_SI,CODI_SI,CSCO_SI,CVX_SI,D_SI,DHR_SI,DIS_SI,DUK_SI,EXC_SI,GD_SI,GE_SI,GOOG_SI,HD_SI,HON_SI,HSBC_SI,IEP_SI,INTC_SI,JNJ_SI,JPM_SI,KO_SI,LMT_SI,MA_SI,MCD_SI,MDT_SI,MMM_SI,MO_SI,MRK_SI,MSFT_SI,NEE_SI,NGG_SI,NVS_SI,ORCL_SI,PCG_SI,PEP_SI,PFE_SI,PG_SI,PM_SI,PPL_SI,REX_SI,SLB_SI,SNY_SI,SO_SI,SRE_SI,T_SI,TSM_SI,UL_SI,UNH_SI,UPS_SI,VZ_SI,WMT_SI,XOM_SI,DATE,DJI_SI,VIX_SI,GSPC_SI,CLF_SI,GCF_SI,TNX_SI
625685200,3328400,5514200,99220000,5767500,255238400,18887,3090037,6069300,439900,62611800,6653300,1568100,27629800,215800,41963100,7102700,2197400,4755260,14023800,7248300,20150245,1714500,16926502,120646524,7751400,5617654,1514000,11500,41601200,16352400,33858600,17952100,5676100,6621000,5340500,3837000,3348800,22935400,14756888,50486900,8985600,476137,2043061,37797600,4157900,5549700,34869904,13568900,8176600,7828430,39900,8909600,1794500,9073600,3055800,46151992,9133700,801000,4637800,6385800,24653200,34769400,15396600,2012-12-18,13236.6103515625,16.389999389648438,1430.469970703125,87.44999694824219,1701.4000244140625,1.784000039100647
449369200,2039100,4916500,46000000,6075200,193013700,5122,3294619,6572700,431500,45812600,7065800,1234800,27300800,120700,38097400,7623200,2017000,5121267,8382100,3121400,9978455,1713400,19265917,77031655,7597900,5477519,2411900,6400,52804600,11865600,34348500,17991900,1932400,5629000,5152900,4275700,3892741,12820100,12254369,53519900,6372000,332325,1859591,60937600,3247700,6275900,30866706,10304800,9307000,3405626,54000,5797500,1511100,5621400,1662200,33372082,6620600,1199800,5537600,6184000,12734400,29919600,15092500,2012-12-19,13351.0400390625,16.049999237060547,1446.7900390625,87.94000244140625,1675.300048828125,1.819000005722046
481689600,2170300,2887800,51692000,4599300,184449000,57940,2906977,4834900,248400,37806600,6893600,1223000,23073600,86900,29942600,5873900,2170700,4773263,8410700,3313600,7653518,1811000,10606586,66528434,8436700,4627377,1342600,6400,34005500,11775800,25014900,16182700,2310500,9358000,4298900,3232400,3934601,9498700,35263104,52607300,4686400,682237,1576908,28119900,3573800,6478200,27061450,10218200,7770400,3844320,61800,5973900,1100300,4362400,2529800,33650652,8313900,907800,5025900,3631700,9867800,29058900,15789000,2012-12-20,13246.669921875,17.260000228881836,1435.81005859375,89.69000244140625,1667.9000244140625,1.7910000085830688
596268400,5648100,7247000,94092000,6831500,244892300,63382,1890791,5972800,312900,47568200,10727800,823100,52317600,142700,67611700,15611700,4139800,5171406,15996900,8491200,17282314,3458400,16866950,141568653,15929900,6031030,1274700,20300,61993100,22142300,38973500,27942400,3926200,8320000,10730000,6718000,7146698,20445200,30087242,98776500,12792400,361820,2045182,45601600,4891300,8748000,65008507,17746900,10896300,6015568,163800,12506400,1070900,6883900,4081800,73284062,8153700,860300,9440100,5567400,21106500,39693000,33057000,2012-12-21,13309.9501953125,19.850000381469727,1443.6700439453125,90.0199966430664,1648.0,1.7599999904632568
175753200,954800,1596900,19688000,1931900,50657100,18567,648050,2415200,115900,8674800,2326700,193900,6787200,78700,12550700,2284400,953900,948344,2772000,1581200,3680951,1096900,3150213,33762076,3022600,2347044,508700,24900,14193100,5006500,8621200,4851800,656800,2695000,2375000,1594200,1140266,4567200,6793870,20842400,2328800,118622,758657,6451900,2168400,2071300,11437376,3578800,2435100,1268306,15000,2272100,329600,1576100,588600,12807714,1533500,324200,1713900,1451400,3375400,8714400,6385200,2012-12-24,13190.150390625,18.459999084472656,1430.1500244140625,88.5999984741211,1657.699951171875,1.7669999599456787
302436400,1760100,2720400,83054000,2710300,146097900,17606,1008564,2819800,335300,20297700,3236100,415500,17323000,96700,22083800,4094300,1828800,2299742,4200200,2120600,6413449,1129900,5958784,47473277,4453800,2917861,836300,13100,22488700,7737300,11498900,9982100,979700,5749000,3054000,3485800,1845308,8007000,7471716,31631100,6590400,238710,745711,13282100,3239400,3731400,23038332,6937000,3509600,2727722,26400,3373000,520700,3109800,1258800,17730611,3234800,645400,3232400,1917000,6095700,18278700,10737800,2012-12-26,13138.849609375,18.709999084472656,1426.6600341796875,88.62000274658203,1654.5,1.7790000438690186
455120400,2377700,3122600,72786000,4041400,210411400,33932,1709861,4664200,376500,30332300,3953800,465400,26906400,97300,35286600,5525700,2493400,2726006,6948200,2411500,7611738,1057300,7998164,66142994,7184600,2978383,1045200,9500,31704300,10700400,19567000,11380600,1733800,6233000,4576600,3863800,2823636,9481400,11948877,39394000,5349200,259411,1257509,21600200,2949400,4748100,26014512,7648800,5230400,4057763,45900,5283300,947400,4079800,1431400,32105411,6257900,1282800,3245700,3355100,9366900,22152600,14258500,2012-12-27,13114.9697265625,19.389999389648438,1419.8299560546875,91.0,1656.199951171875,1.7649999856948853
354278400,1726400,2418700,37174000,2970400,131872200,24329,2220813,4196000,249800,24563800,3309200,443400,15174800,83700,24596400,5277100,1696300,2488101,6985800,2883500,6161650,1010100,6761361,56290202,6508700,2193064,886800,14700,25906900,9691100,15401200,14053400,1612200,4686000,3725600,3055100,2245251,9574700,11862731,28239900,5421200,213886,1579028,16792100,1903800,3764500,22778837,6463300,3911100,2603715,46200,5635200,529800,3799700,1802400,27011983,6091600,575000,3137400,2599500,9328400,16540200,13358700,2012-12-28,13095.080078125,20.31999969482422,1418.0999755859375,91.1500015258789,1664.0,1.7059999704360962
659492400,3289000,3896700,68380000,4939000,170837500,23688,2442547,6353800,161600,37172800,7213000,758300,26815200,164200,32388300,6554000,2152700,3602934,10224500,3135900,11335450,1581900,12266201,80195470,7880800,4185470,1489400,53900,41139500,12770000,24209600,15651400,1999200,6562000,6236600,4689100,3086398,9623600,15004635,42749500,5921600,402490,1291212,25320000,2415600,5899600,35543831,9061900,5705000,3602856,68400,6375100,995800,4581500,2212800,35630826,5631600,596700,4948700,4700000,14650300,21037500,19810800,2012-12-31,12938.1904296875,22.139999389648438,1402.4300537109375,90.41000366210938,1655.4000244140625,1.6959999799728394
560518000,3979400,5772800,65420000,5036400,236021400,126445,2289194,5969700,428200,45648500,11590000,872600,35246400,205600,40304500,6144100,2330900,5784988,11674700,3196300,21718242,2021500,9617131,102033017,9067200,5463359,1603200,54300,47623000,12874200,31413000,21872400,2245600,12278000,7377200,6521500,3835213,13536600,16722831,52899300,8953200,535127,1469660,33758400,2625800,8055900,35332399,9987000,6499100,5077088,226500,6391400,623100,4568400,2374400,50740314,10226100,774700,5358100,4810800,16483900,31172400,16143700,2013-01-02,13104.2998046875,15.239999771118164,1426.18994140625,91.77999877929688,1672.800048828125,1.8420000076293945
352965200,2355300,3871300,55018000,3987000,157149700,45776,2292557,11976600,511400,38343300,9329000,558500,22807600,152800,50603500,6817000,1540700,7557740,7566600,2326400,8808486,1740800,10122010,93075567,6056800,3119672,1339800,25200,41054100,9598300,24227700,16357900,1828100,9452000,5473500,5338600,3234702,11243400,24673483,48294400,4909200,614636,1517090,21819500,3578400,5200100,35580300,7741900,5817000,3883616,72600,6063000,896300,3847700,1158000,38306895,13148600,671300,14413200,4528900,11227700,26730300,13268200,2013-01-03,13413.009765625,14.770000457763672,1462.4200439453125,92.91000366210938,1686.0999755859375,1.843999981880188
594333600,2679200,3280500,37484000,3431700,132601900,49297,2140213,7245700,253200,46310100,5658600,702800,19035000,140900,36378900,4414500,2881100,5320785,8745900,1749500,7650574,2406300,6218673,110954331,4779100,4341758,1457200,36400,30142500,11631800,24487700,15311300,1739300,11475000,5374100,4219900,3235060,7117400,16169068,52521100,3739200,557386,1554588,21687300,2721400,4512300,30149565,5853700,4205800,4046060,63900,5165300,2355800,4448200,1803000,27984858,7464200,785500,10458000,2632000,14930400,19314000,11427900,2013-01-04,13391.0498046875,14.229999542236328,1459.3699951171875,92.86000061035156,1647.0,1.9520000219345093
484156400,2361500,2573300,98200000,7172600,201403500,42895,3154270,4865400,375300,36305100,5368800,562200,19034000,148000,30790700,4861000,2076600,6644806,9472100,2579500,6490279,1941700,6832995,66476239,5466500,4473187,1432900,33800,36352100,7548800,24456900,14610200,1335700,11398000,5820900,6807700,3283977,7399000,12055773,37110400,5578400,548043,1213315,14008300,2692700,5658400,27172015,5269800,3980800,4760790,115200,4104500,1311100,6904300,1499800,36410662,9429900,736500,7804500,2955900,20891300,18604200,11799800,2013-01-07,13436.1298828125,14.529999732971191,1466.469970703125,93.20999908447266,1656.5,1.9040000438690186
458707200,2517400,5170700,60214000,20268100,168461100,35533,1702351,3478100,276100,28185200,5616100,482300,33510400,119500,33218100,6325400,1911500,4101953,8637600,2428500,6321197,1734900,8355978,67295297,5433000,3123028,1892900,43700,48672000,9825300,19624200,14324300,1340600,6983000,6285200,4137600,3175978,8112400,15458943,44703100,7972400,429879,1379934,17408900,2986700,5072500,32734078,7362000,4426100,3141722,78600,5274500,1139800,3109800,3246800,38674437,8112900,697500,8196200,2653300,21394400,17600700,14226400,2013-01-08,13377.419921875,13.880000114440918,1461.8900146484375,93.31999969482422,1647.699951171875,1.8940000534057617
407604400,2064800,3372500,45312000,10915800,335692000,8003,2084948,9273900,416700,44923500,3546100,872100,19628000,125700,30380100,4558600,1643900,10897774,8389000,2503400,7514299,1404400,5955320,81291563,4712400,3375501,1459500,51300,34290000,7672800,25920600,10563700,1289800,11461000,4822100,3442200,2822201,10680600,10556609,49047900,5231600,683153,1340874,18932700,2407800,6280900,36057551,5762900,4776300,3775285,41700,4626500,671000,4477000,2099600,25974762,12977400,1362400,5154300,3123900,13346700,15165600,10892200,2013-01-09,13329.919921875,13.319999694824219,1457.1500244140625,93.1500015258789,1658.5999755859375,1.871000051498413
601146000,2071000,5861200,57268000,5026600,199964900,40334,3800302,9527400,575600,42154200,4596400,953400,20995600,243500,31419200,5276400,2484000,4321259,8097400,2794000,7920038,1176700,6958505,73703226,6714100,4637237,1375900,41700,44621600,11888500,23413600,15603700,1634300,12564000,4393300,4241100,3110318,14451500,13593084,71431300,5876400,401574,1260410,17843600,2455500,6923200,35926433,12855000,5312800,3732553,41100,5591000,3218500,5915700,1661600,31331268,15772200,1604300,6506500,4761000,11214800,34361400,13099600,2013-01-10,13391.8203125,13.329999923706055,1461.02001953125,93.19000244140625,1672.5,1.8890000581741333
350506800,2849600,4681700,48266000,9808500,146136700,72346,2620001,6852900,632300,42517300,4288500,572100,13955600,333600,23423800,5456300,2290900,4530746,7149000,2237700,5603934,1588100,8730359,51600690,4567100,2461165,1636600,23600,44944700,7766700,19723900,15644800,1174300,6424000,3692600,3212000,3496984,7403500,12722825,55512100,6177600,790508,994244,15105200,2077400,4668900,29319856,12193500,8106000,2816835,51900,4101500,1478400,4185000,2100200,35846506,12556600,1619000,10182500,2323800,11624000,18673500,11645600,2013-01-11,13471.4501953125,13.550000190734863,1472.1199951171875,93.87000274658203,1673.0999755859375,1.8910000324249268
734207600,2047000,4401000,85500000,6221100,110032900,74266,2065218,5716100,397800,26795300,3685800,423900,17253800,328000,55156900,6373900,1237300,3609778,9308800,2518600,6267361,2036300,6617906,114985384,4532200,1929577,1065800,23800,35724500,7386000,19079500,11001500,850100,9911000,3828100,3126300,3100630,11788800,11650721,48324400,5605200,344599,1293221,14589400,3293800,5631800,25330360,11570700,4521100,2074619,69600,4155100,1168100,4425300,1837400,29092649,8392500,1434000,7119900,7255400,15075300,16471200,9606700,2013-01-14,13488.4296875,13.65999984741211,1472.050048828125,93.73999786376953,1665.4000244140625,1.8359999656677246
876772400,2187600,6277900,46538000,3900600,126058300,39054,1654260,4589700,489200,29118700,4789800,282600,24884200,273700,29550900,5637600,1840000,3873571,7299500,3139600,8196232,1488000,5540187,157696879,5119400,2384595,1904700,41000,33990300,7795100,29898000,12721600,1239200,5858000,3910400,3812700,2519254,7462300,12446677,48244500,3957600,292021,1506265,16263600,2369700,5546100,31553914,7563400,4439700,4832188,84600,4285900,2034300,4309200,2205000,32224306,12064700,709400,5802900,3562200,15099600,18421200,9195400,2013-01-15,13507.3203125,13.970000267028809,1470.6700439453125,94.19999694824219,1671.5999755859375,1.8220000267028809
690804800,1564500,7753800,41312000,18212000,164579300,44176,1881711,5949400,373200,36165300,3809700,247800,17708800,247400,39685100,6148500,2380200,3507415,7371800,2331600,7706514,1966900,8123653,81239368,3915400,2187819,2837800,56600,36763700,8779900,43453600,9168000,1150600,6190000,2925800,3221500,2502391,6604100,12481156,41077400,5654400,721625,2296840,17608200,1594500,5001000,30049856,7061000,3400400,3385119,63000,4952000,2180800,5123400,1331800,44705522,8976600,1361800,6474500,3018700,17451400,14753700,9645000,2013-01-16,13534.8896484375,13.699999809265137,1472.3299560546875,93.4000015258789,1674.4000244140625,1.8359999656677246
453678400,1902200,6268400,37692000,21849200,323622200,123884,1834965,4876800,459200,80185700,4824100,907600,22206600,241300,41951400,6966000,1538800,4105672,10132100,2448800,14672351,2186800,13323429,88791570,7796000,2380714,1481900,33500,101020600,10570100,41086800,12121800,1343700,5250000,4044600,7958700,3353464,7290300,16255109,51685900,5892400,671611,2132341,17827100,2127700,7495700,39122372,6263300,4568300,4171033,42300,6501200,2174700,5378400,1483600,51598134,11372400,1022500,14438900,3076500,14209800,21697800,13400300,2013-01-17,13511.23046875,13.449999809265137,1472.6300048828125,94.19000244140625,1676.4000244140625,1.8380000591278076
472922800,2346400,14408700,58840000,10829000,179971800,107558,2172498,4059200,800800,40807100,8330900,566200,23543400,291300,42835000,8538000,2425700,5552738,8490900,3205400,16277781,2283400,23595384,129555794,6534400,3564095,1010500,39700,143760400,13558600,28679100,14056100,2414700,10769000,5579900,6347800,3812728,11702700,17222937,52167700,7058000,467893,1144012,30088900,1751500,7741200,57740228,10610800,5443600,3949431,56400,14231500,1308700,4893100,1653200,51187164,12608400,1082900,7023900,5850000,14149500,23440200,17196000,2013-01-18,13596.01953125,13.520000457763672,1480.949951171875,95.19000244140625,1687.4000244140625,1.8660000562667847
461546400,2295300,9394900,42754000,9161900,137242700,121643,2664841,5402000,361200,42035900,8330100,395900,27084600,704600,35955400,5398000,1481500,6178222,6635200,2583900,7737077,1853400,11511011,152264594,6574000,3821184,1270600,25500,51127400,11469800,24257300,21249400,1613600,7462000,6967300,7128000,3845379,9987900,12819765,58650600,8861600,462030,1736161,19309500,2931800,7042200,34011315,8313600,5937000,4772386,38100,9649300,1435300,4570600,1686600,39368610,11338900,1503500,9330000,3310000,30231800,17243700,11897500,2013-01-22,13649.7001953125,13.279999732971191,1485.97998046875,95.25,1690.300048828125,1.8650000095367432
861509600,3530700,7670400,50178000,7784900,121638200,95074,2846443,5004300,246200,32339300,4971000,428300,19079800,48400,37130100,5031800,2047600,4432103,13842700,2336300,20285258,8097300,9854798,237249950,6795500,3445044,1057600,25200,42432300,10155100,19105100,13570200,2417000,4991000,9368000,4116000,4280843,8699500,14854666,50387700,7762800,319959,5349323,17235800,2618600,4812000,32838951,10588600,4865200,4263904,48000,7556800,1015600,3780700,1825800,33708113,9210500,1432000,6665700,3029500,16208000,19096200,10906800,2013-01-23,13712.2099609375,12.670000076293945,1492.56005859375,96.76000213623047,1691.300048828125,1.8420000076293945
1460852400,2274300,8071300,68340000,7292200,127870800,37133,2096494,5456800,296300,34462600,5816300,753200,25238600,215200,47256000,4895800,1418200,4286742,13608000,3334900,7250864,4237700,9805261,135815168,8484600,4320256,1317900,59300,58396800,9369700,20008200,13258900,4129600,5869000,5157200,4024400,4564295,7550700,13096122,101739300,4448400,350645,2432434,18662000,2442600,5136300,46845030,8877200,4403600,3255529,45600,7167100,1192400,3750900,1137800,35465061,8766400,975700,4221700,6434300,11716000,27417000,11100000,2013-01-24,13779.330078125,12.729999542236328,1494.81005859375,95.5,1680.800048828125,1.812000036239624
1208026400,6944000,7235200,99362000,6163200,100171600,79068,1531174,6297800,899800,26707200,8902700,928500,20791000,148800,28354800,4745400,1674500,4844232,7939400,2301100,14293951,2513400,8747073,89369729,7494700,5912083,1835300,38500,107632800,10421500,26009100,14040700,3366100,7157000,5461600,4243300,5068409,7096500,13799330,81847700,4953200,502060,1728907,18061300,3137600,4153600,54951871,28760300,4499700,3110479,32700,7817800,1151300,14997700,1309800,35874442,9410300,1431900,5604700,4211300,13779300,23903100,11090600,2013-01-25,13825.330078125,12.630000114440918,1494.8199462890625,95.94999694824219,1663.0,1.9170000553131104
785517600,7392200,9426900,86428000,7759000,91304200,74266,1438691,3756000,199700,27213600,15997500,1038100,19535000,174300,30431400,4520500,1332300,5311709,7133500,2769700,11250069,2846100,10340959,65327951,6561200,4644369,1144800,32300,105398300,9420900,19706800,13386500,4172000,8002000,4564600,3090300,3546020,8044300,12418800,56056500,6053200,599980,1620097,20119500,2221600,3741000,48228194,14010000,4549700,2797509,116700,7152800,1307000,14596300,1323800,31326237,13755500,716200,5736900,3083800,13577000,21164400,11617500,2013-01-28,13895.98046875,13.289999961853027,1502.9599609375,96.04000091552734,1651.5999755859375,1.9579999446868896
